ID	Length	Taxa_id	Species	Lineage
S000485127	1462	254759	Bacillus fordii	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S000528024	1548	38875	Bacillus oleronius	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S000548368	1532	279215	Bacillus alveayuensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S000627914	1499	363870	Bacillus ginsengihumi	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S000627916	1476	363872	Bacillus panaciterrae	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S000649848	1495	371036	Bacillus acidiceler	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S000727823	1479	1398	Bacillus coagulans	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S000734915	1472	1390	Bacillus amyloliquefaciens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S000736749	1468	279144	Bacillus halotolerans	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S000768919	1451	441769	Bacillus coahuilensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S000824152	1450	254410	Bacillus aurantiacus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S000842016	1523	432607	Bacillus isabeliae	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S000842524	1323	1403243	Bacillus canaveralius	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S000870879	1545	260554	Bacillus halotolerans	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S000941821	1475	1454	Bacillus azotoformans	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S000965618	1533	412384	Bacillus aryabhattai	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S000979521	1486	1404	Bacillus megaterium	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S000979524	1486	1428	Bacillus thuringiensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S000995279	1415	444461	Bacillus acidiproducens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S001014161	1531	293386	Bacillus stratosphericus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S001014162	1531	293389	Bacillus aerophilus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S001098152	1471	519977	Bacillus korlensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S001098928	1509	115979	Bacillus nealsonii	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S001239910	1445	492670	Bacillus velezensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S001264210	1468	587633	Bacillus chungangensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S001576866	1525	659243	Bacillus siamensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S001611282	1516	641660	Bacillus beringensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S001613681	1486	682179	Bacillus luteolus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002033965	1422	735518	Bacillus graminis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002222251	1538	692420	Bacillus amyloliquefaciens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002222253	1538	692420	Bacillus amyloliquefaciens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002222255	1538	692420	Bacillus amyloliquefaciens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002222257	1538	692420	Bacillus amyloliquefaciens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002222259	1538	692420	Bacillus amyloliquefaciens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002222261	1538	692420	Bacillus amyloliquefaciens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002222263	1538	692420	Bacillus amyloliquefaciens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002222265	1538	692420	Bacillus amyloliquefaciens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002222267	1538	692420	Bacillus amyloliquefaciens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002222270	1538	692420	Bacillus amyloliquefaciens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002222720	1409	862644	Bacillus paraflexus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002229930	1506	866780	Bacillus zhanjiangensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002234727	1456	227866	Bacillus tequilensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002287229	1552	226900	Bacillus cereus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002287574	1552	226900	Bacillus cereus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002287710	1551	279010	Bacillus licheniformis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002288150	1552	226900	Bacillus cereus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002288778	1552	226900	Bacillus cereus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002288985	1550	279010	Bacillus licheniformis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002289077	1550	279010	Bacillus licheniformis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002289146	1552	226900	Bacillus cereus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002289459	1552	226900	Bacillus cereus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002289583	1552	226900	Bacillus cereus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002289995	1550	279010	Bacillus licheniformis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002290085	1552	226900	Bacillus cereus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002290129	1552	226900	Bacillus cereus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002290220	1552	226900	Bacillus cereus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002290488	1551	279010	Bacillus licheniformis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002291031	1552	226900	Bacillus cereus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002291145	1552	226900	Bacillus cereus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002291268	1551	279010	Bacillus licheniformis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002355150	1411	992288	Bacillus pakistanensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002440751	1506	996558	Bacillus hisashii	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002909218	1466	930152	Bacillus salsus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002913658	1475	1034347	Bacillus massiliosenegalensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002915409	1528	1069116	Bacillus songklensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S002967103	1474	1120337	Bacillus pacificus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S003257857	1538	483913	Bacillus subtilis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S003301785	1544	1191699	Bacillus oryziterrae	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S003613514	1405	1221450	Bacillus abyssalis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S003613950	1472	1245523	Bacillus composti	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S003613951	1473	1245522	Bacillus thermophilus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S003614145	1455	1226983	Bacillus qingshengii	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S003720107	1279	1305675	Bacillus solimangrovi	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S003753838	1474	1285900	Bacillus fengqiuensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S003754152	1445	1274353	Bacillus sediminis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S003787958	1463	1325931	Bacillus pervagus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S003787959	1433	1325932	Bacillus andreesenii	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S003788479	1461	1255251	Bacillus panacisoli	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S003803772	1454	1247960	Bacillus kokeshiiformis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S003806906	1440	1347903	Bacillus wuyishanensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S003810744	1510	1325689	Bacillus lycopersici	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S003918713	1400	1448271	Bacillus oleivorans	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S003926863	1571	1463404	Bacillus tianshenii	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004007309	1513	1178537	Bacillus xiamenensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004007341	1513	1408	Bacillus australimaris	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004007376	1513	1408	Bacillus zhangzhouensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004050303	1435	1402860	Bacillus enclensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004050304	1402	1402861	Bacillus filamentosus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004052356	1522	1414647	Bacillus encimensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004061999	1552	1415784	Bacillus toyonensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004062000	1552	1415784	Bacillus toyonensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004062001	1552	1415784	Bacillus toyonensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004062002	1551	1415784	Bacillus toyonensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004062003	1552	1415784	Bacillus toyonensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004062004	1552	1415784	Bacillus toyonensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004062005	1552	1415784	Bacillus toyonensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004062006	1552	1415784	Bacillus toyonensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004062007	1552	1415784	Bacillus toyonensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004062008	1552	1415784	Bacillus toyonensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004062009	1552	1415784	Bacillus toyonensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004062010	1552	1415784	Bacillus toyonensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004064777	1551	279010	Bacillus licheniformis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004065335	1552	226900	Bacillus cereus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004067890	1550	692420	Bacillus amyloliquefaciens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004067891	1550	692420	Bacillus amyloliquefaciens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004067892	1550	692420	Bacillus amyloliquefaciens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004067893	1550	692420	Bacillus amyloliquefaciens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004067894	1550	692420	Bacillus amyloliquefaciens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004067895	1550	692420	Bacillus amyloliquefaciens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004067896	1550	692420	Bacillus amyloliquefaciens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004067897	1550	692420	Bacillus amyloliquefaciens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004067898	1550	692420	Bacillus amyloliquefaciens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004067899	1550	692420	Bacillus amyloliquefaciens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004071803	1415	1581709	Bacillus altitudinis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004076590	1464	1491830	Bacillus mangrovi	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004084562	1460	1476025	Bacillus vini	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004088952	1458	1494429	Bacillus ectoiniformans	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004220343	1543	1516104	Bacillus solisilvae	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004223890	1472	1508806	Bacillus polymachus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004254558	1432	1441095	Bacillus gobiensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004255586	1448	1347902	Bacillus taiwanensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004457612	1413	1563637	Bacillus crescens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004458017	1429	1571209	Bacillus onubensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004499664	1507	1737571	Bacillus oryzisoli	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004504796	1509	1396	Bacillus luti	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004504799	1509	1396	Bacillus proteolyticus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004504801	1509	1428	Bacillus paranthracis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004504811	1509	1396	Bacillus nitratireducens	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004504816	1509	1396	Bacillus tropicus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004504821	1509	1396	Bacillus albus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S004504825	1509	1396	Bacillus paramycoides	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Bacillus
S000014222	1516	33936	Aeribacillus pallidus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Aeribacillus
S000498467	1533	85682	Anaerobacillus arseniciselenatis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Anaerobacillus
S000712726	1516	393763	Anaerobacillus alkalilacustris	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Anaerobacillus
S000942776	1503	472963	Anaerobacillus alkalidiazotrophicus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Anaerobacillus
S000981419	1413	493781	Falsibacillus pallidus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Falsibacillus
S001199925	1474	568899	Alteribacillus persepolensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Alteribacillus
S002305731	1439	930128	Alteribacillus iranensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Alteribacillus
S002909214	1486	930129	Alteribacillus bidgolensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Alteribacillus
S004501046	1453	1632684	Bacillus piscicola	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Alteribacillus
S002449887	1483	1017273	Domibacillus enclensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Domibacillus
S003257803	1483	1071054	Domibacillus robiginosus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Domibacillus
S004080080	1425	1437523	Domibacillus indicus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Domibacillus
S004451346	1482	1587527	Domibacillus tundrae	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Domibacillus
S004497688	1415	1714016	Domibacillus iocasae	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Domibacillus
S004508307	1467	1714354	Domibacillus mangrovi	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Domibacillus
S000447002	1525	301148	Caldibacillus debilis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Caldibacillus
S001588755	1512	301148	Caldibacillus debilis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Caldibacillus
S001241908	1400	575186	Thermolongibacillus kozakliensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Thermolongibacillus
S002221905	1432	575256	Thermolongibacillus altinsuensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Thermolongibacillus
S000133610	1421	182136	Fictibacillus barbaricus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Fictibacillus
S000366467	1485	225985	Fictibacillus gelatini	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Fictibacillus
S000408851	1355	245160	Fictibacillus macauensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Fictibacillus
S000543964	1515	255247	Fictibacillus arsenicus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Fictibacillus
S000903108	1424	459525	Fictibacillus solisalsi	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Fictibacillus
S001156575	1453	554308	Fictibacillus rigui	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Fictibacillus
S002034580	1429	742169	Fictibacillus nanhaiensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Fictibacillus
S002449882	1419	1017270	Fictibacillus enclensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Fictibacillus
S003613673	1444	1221500	Fictibacillus phosphorivorans	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Fictibacillus
S004455067	1446	1610490	Fictibacillus halophilus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Fictibacillus
S000129063	1422	1458	Metabacillus fastidiosus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Metabacillus
S000331995	1505	152268	Metabacillus litoralis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Metabacillus
S000366697	1505	246786	Metabacillus indicus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Metabacillus
S000447571	1464	283816	Metabacillus herbersteinensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Metabacillus
S000503246	1493	265729	Metabacillus indicus	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Metabacillus
S000598282	1478	324854	Metabacillus niabensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Metabacillus
S001265319	1490	531816	Metabacillus galliciensis	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Metabacillus
S002305648	1502	929098	Metabacillus crassostreae	Root; Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae 1; Metabacillus
